"Country or Area","Year","Value","Value Footnotes","Unit"
"Czechia","2012","500.547943115234","","1000 cubic metres/day"
"Czechia","2011","528.219177246094","","1000 cubic metres/day"
"Czechia","2010","512.328796386719","","1000 cubic metres/day"
"Czechia","2009","409.315063476563","","1000 cubic metres/day"
"Czechia","2008","476.164398193359","","1000 cubic metres/day"
"Czechia","2007","532.602722167969","","1000 cubic metres/day"
"Czechia","2006","506.027404785156","","1000 cubic metres/day"
"El Salvador","2011","1326","","1000 cubic metres/day"
"El Salvador","2010","1312","","1000 cubic metres/day"
"El Salvador","2009","1315","","1000 cubic metres/day"
"El Salvador","2008","1320","","1000 cubic metres/day"
"El Salvador","2007","1325","","1000 cubic metres/day"
"Finland","2001","1906.84936523438","","1000 cubic metres/day"
"Finland","2000","1882.19177246094","","1000 cubic metres/day"
"Georgia","2000","0.00400000018998981","","1000 cubic metres/day"
"Georgia","1999","0.0199999995529652","","1000 cubic metres/day"
"Georgia","1998","0.600000023841858","","1000 cubic metres/day"
"Georgia","1997","12.8000001907349","","1000 cubic metres/day"
"Georgia","1996","9.30000019073486","","1000 cubic metres/day"
"Georgia","1995","2.5","","1000 cubic metres/day"
"Georgia","1990","161.199996948242","","1000 cubic metres/day"
"Germany","2013","2544.52880859375","","1000 cubic metres/day"
"Germany","2010","2650.7587890625","","1000 cubic metres/day"
"Germany","2007","2628.76708984375","","1000 cubic metres/day"
"Iraq","2012","118.400001525879","","1000 cubic metres/day"
"Kazakhstan","2015","33.9000015258789","","1000 cubic metres/day"
"Kazakhstan","2014","34.4000015258789","","1000 cubic metres/day"
"Kazakhstan","2013","44.7000007629395","","1000 cubic metres/day"
"Kazakhstan","2012","46.4000015258789","","1000 cubic metres/day"
"Kazakhstan","2011","45.0999984741211","","1000 cubic metres/day"
"Kazakhstan","2010","41.7000007629395","","1000 cubic metres/day"
"Kazakhstan","2009","32.4000015258789","","1000 cubic metres/day"
"Latvia","2015","41.8904113769531","","1000 cubic metres/day"
"Latvia","2014","41.0136985778809","","1000 cubic metres/day"
"Latvia","2013","35.6164398193359","","1000 cubic metres/day"
"Latvia","2012","26.5205478668213","","1000 cubic metres/day"
"Latvia","2011","41.9178085327148","","1000 cubic metres/day"
"Latvia","2010","34.1369857788086","","1000 cubic metres/day"
"Latvia","2009","13.8904113769531","","1000 cubic metres/day"
"Latvia","2008","16.7945213317871","","1000 cubic metres/day"
"Latvia","2007","23.4794521331787","","1000 cubic metres/day"
"Latvia","2006","19.2054786682129","","1000 cubic metres/day"
"Latvia","2005","29.4794521331787","","1000 cubic metres/day"
"Lithuania","2015","23.3972606658936","","1000 cubic metres/day"
"Lithuania","2014","23.7808227539063","","1000 cubic metres/day"
"Lithuania","2013","29.0136985778809","","1000 cubic metres/day"
"Lithuania","2012","36.2739715576172","","1000 cubic metres/day"
"Lithuania","2011","33.1780815124512","","1000 cubic metres/day"
"Lithuania","2010","28.0547943115234","","1000 cubic metres/day"
"Malta","2015","0","","1000 cubic metres/day"
"Malta","2014","0","","1000 cubic metres/day"
"Malta","2013","0","","1000 cubic metres/day"
"Malta","2012","0","","1000 cubic metres/day"
"Malta","2011","0","","1000 cubic metres/day"
"Malta","2010","0","","1000 cubic metres/day"
"Malta","2009","0","","1000 cubic metres/day"
"Malta","2008","0","","1000 cubic metres/day"
"Malta","2007","0","","1000 cubic metres/day"
"Malta","2006","0","","1000 cubic metres/day"
"Malta","2005","0","","1000 cubic metres/day"
"Malta","2004","0","","1000 cubic metres/day"
"Malta","2003","0","","1000 cubic metres/day"
"Malta","2002","0","","1000 cubic metres/day"
"Malta","2001","0","","1000 cubic metres/day"
"Malta","2000","0","","1000 cubic metres/day"
"Monaco","2015","0","","1000 cubic metres/day"
"Monaco","2014","0","","1000 cubic metres/day"
"Monaco","2013","0","","1000 cubic metres/day"
"Monaco","2012","0","","1000 cubic metres/day"
"Monaco","2011","0","","1000 cubic metres/day"
"Monaco","2010","0","","1000 cubic metres/day"
"Monaco","2009","0","","1000 cubic metres/day"
"Monaco","2008","0","","1000 cubic metres/day"
"Monaco","2007","0","","1000 cubic metres/day"
"Monaco","2006","0","","1000 cubic metres/day"
"Monaco","2005","0","","1000 cubic metres/day"
"Monaco","2004","0","","1000 cubic metres/day"
"Monaco","2003","0","","1000 cubic metres/day"
"Monaco","2002","0","","1000 cubic metres/day"
"Monaco","2001","0","","1000 cubic metres/day"
"Monaco","2000","0","","1000 cubic metres/day"
"Monaco","1999","0","","1000 cubic metres/day"
"Monaco","1998","0","","1000 cubic metres/day"
"Monaco","1997","0","","1000 cubic metres/day"
"Monaco","1996","0","","1000 cubic metres/day"
"Monaco","1995","0","","1000 cubic metres/day"
"Monaco","1990","0","","1000 cubic metres/day"
"Romania","2015","910.410949707031","","1000 cubic metres/day"
"Romania","2014","963.013671875","","1000 cubic metres/day"
"Romania","2013","781.643859863281","","1000 cubic metres/day"
"Romania","2012","618.356140136719","","1000 cubic metres/day"
"Romania","2011","623.287658691406","","1000 cubic metres/day"
"Romania","2010","1426.57531738281","","1000 cubic metres/day"
"Serbia","2015","58","","1000 cubic metres/day"
"Serbia","2014","95","","1000 cubic metres/day"
"Serbia","2013","105","","1000 cubic metres/day"
"Serbia","2012","104","","1000 cubic metres/day"
"Serbia","2011","149","","1000 cubic metres/day"
"Serbia","2010","160","","1000 cubic metres/day"
"Serbia","2009","151","","1000 cubic metres/day"
"Serbia","2008","210","","1000 cubic metres/day"
"Serbia","2007","203","","1000 cubic metres/day"
"Serbia","2006","172","","1000 cubic metres/day"
"Serbia","2005","171","","1000 cubic metres/day"
"Serbia","2004","195","","1000 cubic metres/day"
"Serbia","2003","169","","1000 cubic metres/day"
"Serbia","2002","145","","1000 cubic metres/day"
"Serbia","2001","168","","1000 cubic metres/day"
"Serbia","2000","175","","1000 cubic metres/day"
"Singapore","2002","0","","1000 cubic metres/day"
"Singapore","2001","0","","1000 cubic metres/day"
"Singapore","2000","0","","1000 cubic metres/day"
"Singapore","1999","0","","1000 cubic metres/day"
"Singapore","1998","0","","1000 cubic metres/day"
"Singapore","1997","0","","1000 cubic metres/day"
"Singapore","1996","0","","1000 cubic metres/day"
"Singapore","1995","0","","1000 cubic metres/day"
"Singapore","1990","0","","1000 cubic metres/day"
"Slovakia","2015","512.876708984375","","1000 cubic metres/day"
"Slovakia","2014","505.75341796875","","1000 cubic metres/day"
"Slovakia","2013","823.287658691406","","1000 cubic metres/day"
"Slovakia","2012","715.068481445313","","1000 cubic metres/day"
"Turkey","2014","1373.80822753906","","1000 cubic metres/day"
"Turkey","2012","1282.46569824219","","1000 cubic metres/day"
"Turkey","2010","724.931518554688","","1000 cubic metres/day"
"Turkey","2008","676.164367675781","","1000 cubic metres/day"

"fnSeqID","Footnote"
"1","Include those of Primary, secondary, tertiary, others and other non-specified treatment methods."
"2","Provisional."
